replication_prefix,candidate_index,moment,effect,effect_estimate,paired_mcse,analytic_mcse,replication_index_mcse,relative_disagreement,agreement_pass,snr,sign,prefix_32_estimate,prefix_32_sign,prefix_sign_stable,dominant_event,dominant_event_share,effective_event_count,analytic_convergence_slope,replication_index_convergence_slope,audit_classification,event_count,replication_count
16,203,recovery_completion_hours_mean,AB,0.21494932432432431,0.41990670480373898,0.41990670480373898,0.36230934212595139,0.13716704691511925,True,0.51189781412228197,1,0.21494932432432431,1,True,calibration__20200505T100000Z,0.28359074951049024,4.8885085221483493,-0.44053862222990325,-0.36197344461483294,gate_pass,74,16
16,203,recovery_completion_hours_mean,ABC,-0.21494932432432431,0.41990670480373898,0.41990670480373898,0.36230934212595139,0.13716704691511925,True,0.51189781412228197,-1,-0.21494932432432431,-1,True,calibration__20200505T100000Z,0.28359074951049024,4.8885085221483493,-0.44053862222990325,-0.36197344461483294,gate_pass,74,16
16,203,recovery_completion_hours_mean,AC,2.5975506756756759,0.52812741550169928,0.52812741550169928,0.48376019855360169,0.084008547266857109,True,4.9184166536935212,1,2.5975506756756759,1,True,calibration__20210710T100000Z,0.30264677824845643,5.0851082348761265,-0.51623151434831149,-0.50596604277996782,gate_pass,74,16
16,203,recovery_completion_hours_mean,B,-415.95608108108109,6.9926410594520219,6.5119030175717389,6.9926410594520219,0.068749137528010901,True,59.48483234654654,-1,-415.95608108108109,-1,True,calibration__20210725T140000Z,0.034668820905961129,42.783274167842265,-0.48404035599746148,-0.52131167779706611,gate_pass,74,16
16,203,recovery_completion_hours_mean,BC,0.015202702702702704,0.42655920904229111,0.42655920904229111,0.37316645021734079,0.12517080323931468,True,0.03564031060737323,1,0.015202702702702704,1,True,calibration__20200505T100000Z,0.27481411426100411,4.9133913170372647,-0.39485899798840973,-0.30867258570209771,gate_pass,74,16
16,203,recovery_completion_hours_mean,C,-2.8150337837837838,0.52978777222907991,0.52978777222907991,0.49217520775228452,0.070995531509798121,True,5.3135121860958412,-1,-2.8150337837837838,-1,True,calibration__20210710T100000Z,0.30075275871958973,5.1269765395888509,-0.46693897555984126,-0.46758768674135243,gate_pass,74,16
16,222,failed_recovery_attempts_mean,A,-0.0019003378378378379,0.00068745019409204846,0.00065194460455571008,0.00068745019409204846,0.051648235525240463,True,2.7643280257527802,-1,-0.0019003378378378379,-1,True,calibration__20200317T160000Z,0.38461538461538458,4.3425355701847526,-0.48288661923146214,-0.47251189192909898,gate_pass,74,16
16,222,failed_recovery_attempts_mean,AB,0.0010557432432432433,0.00066993265958844564,0.00065194460455571008,0.00066993265958844564,0.02685054202878543,True,1.5758945740782508,1,0.0010557432432432433,1,True,calibration__20200317T160000Z,0.38461538461538458,4.3425355701847526,-0.48288661923146214,-0.46103462608471196,gate_pass,74,16
16,222,failed_recovery_attempts_mean,ABC,-0.0010557432432432433,0.00066993265958844564,0.00065194460455571008,0.00066993265958844564,0.02685054202878543,True,1.5758945740782508,-1,-0.0010557432432432433,-1,True,calibration__20200317T160000Z,0.38461538461538458,4.3425355701847526,-0.48288661923146214,-0.46103462608471196,gate_pass,74,16
16,222,failed_recovery_attempts_mean,AC,0.0019003378378378379,0.00068745019409204846,0.00065194460455571008,0.00068745019409204846,0.051648235525240463,True,2.7643280257527802,1,0.0019003378378378379,1,True,calibration__20200317T160000Z,0.38461538461538458,4.3425355701847526,-0.48288661923146214,-0.47251189192909898,gate_pass,74,16
16,222,failed_recovery_attempts_mean,B,-0.24852195945945946,0.016324854139191426,0.012615196719374019,0.016324854139191426,0.22723985085487244,False,15.223533229790243,-1,-0.24852195945945946,-1,True,calibration__20201201T230000Z,0.046616737948938253,42.969702841084633,-0.51156290703666141,-0.64067187717016127,gate_pass,74,16
16,222,failed_recovery_attempts_mean,BC,0.0010557432432432433,0.00066993265958844564,0.00065194460455571008,0.00066993265958844564,0.02685054202878543,True,1.5758945740782508,1,0.0010557432432432433,1,True,calibration__20200317T160000Z,0.38461538461538458,4.3425355701847526,-0.45768631023192052,-0.41380122169579975,gate_pass,74,16
16,222,failed_recovery_attempts_mean,C,-0.0019003378378378379,0.00068745019409204846,0.00065194460455571008,0.00068745019409204846,0.051648235525240463,True,2.7643280257527802,-1,-0.0019003378378378379,-1,True,calibration__20200317T160000Z,0.38461538461538458,4.3425355701847526,-0.45768631023192052,-0.42483539541332066,gate_pass,74,16
16,222,first_six_hour_burden_mean,A,-0.00053250126841941018,0.00032436908779412274,0.00030090419747236849,0.00032436908779412274,0.07234009406176041,True,1.6416523289586369,-1,-0.00053250126841941018,-1,True,calibration__20210206T010000Z,0.48653319800693429,2.1724025927720496,-0.47722963727724016,-0.47263765044281991,gate_pass,74,16
16,222,first_six_hour_burden_mean,AB,0.00038396898102064958,0.00029504278090270711,0.00025827941589933676,0.00029504278090270711,0.12460350628098703,True,1.301401036981368,1,0.00038396898102064958,1,True,calibration__20210926T070000Z,0.63955465484268947,1.9849417851547222,-0.41346050405892576,-0.43207884407571151,gate_pass,74,16
16,222,first_six_hour_burden_mean,ABC,-0.00038396898102064958,0.00029504278090270711,0.00025827941589933676,0.00029504278090270711,0.12460350628098703,True,1.301401036981368,-1,-0.00038396898102064958,-1,True,calibration__20210926T070000Z,0.63955465484268947,1.9849417851547222,-0.41346050405892576,-0.43207884407571151,gate_pass,74,16
16,222,first_six_hour_burden_mean,AC,0.00053250126841941018,0.00032436908779412274,0.00030090419747236849,0.00032436908779412274,0.07234009406176041,True,1.6416523289586369,1,0.00053250126841941018,1,True,calibration__20210206T010000Z,0.48653319800693429,2.1724025927720496,-0.47722963727724016,-0.47263765044281991,gate_pass,74,16
16,222,first_six_hour_burden_mean,B,-0.30625917631795041,0.016362242101035842,0.01078287401491718,0.016362242101035842,0.34099043710919358,False,18.717433370489129,-1,-0.30625917631795041,-1,True,calibration__20200804T130000Z,0.026129636834889843,49.32839429981896,-0.48606581172862434,-0.67135949424024854,gate_pass,74,16
16,222,first_six_hour_burden_mean,BC,0.00038396898102064964,0.00029504278090270711,0.00025827941589933676,0.00029504278090270711,0.12460350628098703,True,1.3014010369813682,1,0.00038396898102064964,1,True,calibration__20210926T070000Z,0.63955465484268936,1.9849417851547226,-0.4135052194692565,-0.43282579069976163,gate_pass,74,16
16,222,first_six_hour_burden_mean,C,-0.00053250126841941018,0.00032436908779412274,0.00030090419747236849,0.00032436908779412274,0.07234009406176041,True,1.6416523289586369,-1,-0.00053250126841941018,-1,True,calibration__20210206T010000Z,0.48653319800693429,2.1724025927720505,-0.47727103826620204,-0.47337534801783687,gate_pass,74,16
16,222,initial_gap_q4_q1_burden_contrast,A,-0.00095888043703226352,0.00081745264679647844,0.00081745264679647844,0.00081745264679647844,0,True,1.1730103765521189,-1,-0.00095888043703226352,-1,True,calibration__20210206T010000Z,1,1,-0.74585452365938643,-0.74169838779247776,gate_pass,74,16
16,222,initial_gap_q4_q1_burden_contrast,AB,0.00038038626505814338,0.00055378254295167879,0.00055378254295167868,0.00055378254295167879,1.9578121164792807e-16,True,0.68688742521689528,1,0.00038038626505814338,1,True,calibration__20210206T010000Z,1,1,-0.61481086190166134,-0.61063287276678557,gate_pass,74,16
16,222,initial_gap_q4_q1_burden_contrast,ABC,-0.00038038626505814338,0.00055378254295167879,0.00055378254295167868,0.00055378254295167879,1.9578121164792807e-16,True,0.68688742521689528,-1,-0.00038038626505814338,-1,True,calibration__20210206T010000Z,1,1,-0.61481086190166134,-0.61063287276678557,gate_pass,74,16
16,222,initial_gap_q4_q1_burden_contrast,AC,0.00095888043703226352,0.00081745264679647844,0.00081745264679647844,0.00081745264679647844,0,True,1.1730103765521189,1,0.00095888043703226352,1,True,calibration__20210206T010000Z,1,1,-0.74585452365938643,-0.74169838779247776,gate_pass,74,16
16,222,initial_gap_q4_q1_burden_contrast,B,0.026982218262543378,0.031835011993318105,0.029499314903250758,0.031835011993318105,0.073368814516469788,True,0.84756425624110687,1,0.026982218262543378,1,True,calibration__20211015T090000Z,0.051888177492488918,24.503475010057386,-0.47741136778826199,-0.50035391593021383,gate_pass,74,16
16,222,initial_gap_q4_q1_burden_contrast,BC,0.00038038626505814338,0.00055378254295167879,0.00055378254295167868,0.00055378254295167879,1.9578121164792807e-16,True,0.68688742521689528,1,0.00038038626505814338,1,True,calibration__20210206T010000Z,1,1,-0.61481086190166134,-0.61063287276678591,gate_pass,74,16
16,222,initial_gap_q4_q1_burden_contrast,C,-0.00095888043703226352,0.00081745264679647844,0.00081745264679647844,0.00081745264679647844,0,True,1.1730103765521189,-1,-0.00095888043703226352,-1,True,calibration__20210206T010000Z,1,1,-0.74585452365938643,-0.74169838779247776,gate_pass,74,16
16,222,maximum_downside_deviation_mean,A,-0.00073163006756756758,0.00026851309655571108,0.00026851309655571108,0.00026303266085719461,0.020410310591235506,True,2.7247463045653308,-1,-0.00073163006756756758,-1,True,calibration__20210206T010000Z,0.39393939393939392,4.048327137546468,-0.50822474311490118,-0.54494118807484182,gate_pass,74,16
16,222,maximum_downside_deviation_mean,AB,0.00031355574324324324,0.0002791513706048709,0.0002791513706048709,0.00022739297836936811,0.18541335521065738,False,1.1232462966734651,1,0.00031355574324324324,1,True,calibration__20210206T010000Z,0.43925233644859807,3.6825345770344176,-0.52649280604419746,-0.45719418848399851,gate_pass,74,16
16,222,maximum_downside_deviation_mean,ABC,-0.00031355574324324324,0.0002791513706048709,0.0002791513706048709,0.00022739297836936811,0.18541335521065738,False,1.1232462966734651,-1,-0.00031355574324324324,-1,True,calibration__20210206T010000Z,0.43925233644859807,3.6825345770344176,-0.52649280604419746,-0.45719418848399851,gate_pass,74,16
16,222,maximum_downside_deviation_mean,AC,0.00073163006756756758,0.00026851309655571108,0.00026851309655571108,0.00026303266085719461,0.020410310591235506,True,2.7247463045653308,1,0.00073163006756756758,1,True,calibration__20210206T010000Z,0.39393939393939392,4.048327137546468,-0.50822474311490118,-0.54494118807484182,gate_pass,74,16
16,222,maximum_downside_deviation_mean,B,-0.32264885979729729,0.003737714618289614,0.0032745078185672902,0.003737714618289614,0.12392781339049588,True,86.322497233601553,-1,-0.32264885979729729,-1,True,calibration__20201119T090000Z,0.068464307546016442,23.649151680116645,-0.46020731023817624,-0.55103156790793284,gate_pass,74,16
16,222,maximum_downside_deviation_mean,BC,0.00031355574324324324,0.0002791513706048709,0.0002791513706048709,0.00022739297836936811,0.18541335521065738,False,1.1232462966734651,1,0.00031355574324324324,1,True,calibration__20210206T010000Z,0.43925233644859807,3.6825345770344176,-0.461173292757939,-0.40846429655939381,gate_pass,74,16
16,222,maximum_downside_deviation_mean,C,-0.00073163006756755966,0.00026851309655571108,0.00026851309655571108,0.00026303266085719461,0.020410310591235506,True,2.7247463045653011,-1,-0.00073163006756755966,-1,True,calibration__20210206T010000Z,0.39393939393939381,4.0483271375464707,-0.44320573581209899,-0.49511678880240867,gate_pass,74,16
16,222,recovery_completion_hours_mean,A,-1.9077280405405406,0.39296070548429657,0.38812062810080966,0.39296070548429657,0.012316950056168721,True,4.8547552310335949,-1,-1.9077280405405406,-1,True,calibration__20210206T010000Z,0.37740072820882936,4.4067006908894006,-0.49956146911128213,-0.56429447820558698,gate_pass,74,16
16,222,recovery_completion_hours_mean,AB,-0.47445101351351349,0.39052493315926484,0.39052493315926484,0.35784932015714288,0.083671003379433687,True,1.2149058183694041,-1,-0.47445101351351349,-1,True,calibration__20210206T010000Z,0.4329069397537586,3.8936275076394025,-0.51339201678029311,-0.48285699619429434,gate_pass,74,16
16,222,recovery_completion_hours_mean,ABC,0.47445101351351349,0.39052493315926484,0.39052493315926484,0.35784932015714288,0.083671003379433687,True,1.2149058183694041,1,0.47445101351351349,1,True,calibration__20210206T010000Z,0.4329069397537586,3.8936275076394025,-0.51339201678029311,-0.48285699619429434,gate_pass,74,16
16,222,recovery_completion_hours_mean,AC,1.9077280405405406,0.39296070548429657,0.38812062810080966,0.39296070548429657,0.012316950056168721,True,4.8547552310335949,1,1.9077280405405406,1,True,calibration__20210206T010000Z,0.37740072820882936,4.4067006908894006,-0.49956146911128213,-0.56429447820558698,gate_pass,74,16
16,222,recovery_completion_hours_mean,B,-441.11423141891891,5.1659259354536529,4.5661166535672901,5.1659259354536529,0.11610876527862757,True,85.389190036883846,-1,-441.11423141891891,-1,True,calibration__20201119T090000Z,0.069409911362530788,23.463352739853899,-0.461186908486592,-0.54825641512519641,gate_pass,74,16
16,222,recovery_completion_hours_mean,BC,-0.6830658783783784,0.39514230084317659,0.39514230084317659,0.36515295844237733,0.07589504423294173,True,1.728657946569665,-1,-0.6830658783783784,-1,True,calibration__20210206T010000Z,0.42284873204915829,3.9964242709369135,-0.45704411651397775,-0.44919793129040736,gate_pass,74,16
16,222,recovery_completion_hours_mean,C,-2.1163429054054053,0.41036938048243571,0.3867027064818227,0.41036938048243571,0.057671637130407127,True,5.1571657293665636,-1,-2.1163429054054053,-1,True,calibration__20210206T010000Z,0.38017343040364621,4.4130733104150695,-0.4383057921222947,-0.53418413114240937,gate_pass,74,16
16,252,failed_recovery_attempts_mean,A,-0.0038006756756756759,0.0010655512875999754,0.0010655512875999754,0.00080863775992933958,0.24110855165808326,False,3.5668632002090068,-1,-0.0038006756756756759,-1,True,calibration__20200317T160000Z,0.29319371727748694,6.3716705964544582,-0.54405754144744645,-0.42309203676115054,gate_pass,74,16
16,252,failed_recovery_attempts_mean,AB,0.0038006756756756759,0.0010655512875999754,0.0010655512875999754,0.00080863775992933958,0.24110855165808326,False,3.5668632002090068,1,0.0038006756756756759,1,True,calibration__20200317T160000Z,0.29319371727748694,6.3716705964544582,-0.54405754144744645,-0.42309203676115054,gate_pass,74,16
16,252,failed_recovery_attempts_mean,ABC,-0.0038006756756756759,0.0010655512875999754,0.0010655512875999754,0.00080863775992933958,0.24110855165808326,False,3.5668632002090068,-1,-0.0038006756756756759,-1,True,calibration__20200317T160000Z,0.29319371727748694,6.3716705964544582,-0.54405754144744645,-0.42309203676115054,gate_pass,74,16
16,252,failed_recovery_attempts_mean,AC,0.0038006756756756759,0.0010655512875999754,0.0010655512875999754,0.00080863775992933958,0.24110855165808326,False,3.5668632002090068,1,0.0038006756756756759,1,True,calibration__20200317T160000Z,0.29319371727748694,6.3716705964544582,-0.54405754144744645,-0.42309203676115054,gate_pass,74,16
16,252,failed_recovery_attempts_mean,B,-0.22508445945945946,0.012845753471826716,0.012845753471826716,0.01019070258881659,0.20668704944658783,False,17.522090856960183,-1,-0.22508445945945946,-1,True,calibration__20210212T030000Z,0.15648978709607694,16.046910618297421,-0.56730562473740453,-0.48202407248806922,gate_pass,74,16
16,252,failed_recovery_attempts_mean,BC,0.0029560810810810812,0.0012503613733785164,0.0012503613733785164,0.00091875950856310363,0.26520482148245988,False,2.3641813830937974,1,0.0029560810810810812,1,True,calibration__20200511T090000Z,0.27376425855513309,6.3402539071451489,-0.59300357794571856,-0.45863673695203527,gate_pass,74,16
16,252,failed_recovery_attempts_mean,C,-0.0029560810810810812,0.0012503613733785164,0.0012503613733785164,0.00091875950856310363,0.26520482148245988,False,2.3641813830937974,-1,-0.0029560810810810812,-1,True,calibration__20200511T090000Z,0.27376425855513309,6.3402539071451489,-0.59300357794571856,-0.45863673695203527,gate_pass,74,16
16,252,first_six_hour_burden_mean,A,-0.0022915239941635342,0.00066459946438103567,0.00060374830710011105,0.00066459946438103567,0.091560647491037914,True,3.4479774916726864,-1,-0.0022915239941635342,-1,True,calibration__20200511T090000Z,0.30466454344999405,6.0164269675181927,-0.51793091919058831,-0.54497341086374151,gate_pass,74,16
16,252,first_six_hour_burden_mean,AB,0.0022915239941635342,0.00066459946438103567,0.00060374830710011105,0.00066459946438103567,0.091560647491037914,True,3.4479774916726864,1,0.0022915239941635342,1,True,calibration__20200511T090000Z,0.30466454344999405,6.0164269675181927,-0.51793091919058831,-0.54497341086374151,gate_pass,74,16
16,252,first_six_hour_burden_mean,ABC,-0.0022915239941635342,0.00066459946438103567,0.00060374830710011105,0.00066459946438103567,0.091560647491037914,True,3.4479774916726864,-1,-0.0022915239941635342,-1,True,calibration__20200511T090000Z,0.30466454344999405,6.0164269675181927,-0.51793091919058831,-0.54497341086374151,gate_pass,74,16
16,252,first_six_hour_burden_mean,AC,0.0022915239941635342,0.00066459946438103567,0.00060374830710011105,0.00066459946438103567,0.091560647491037914,True,3.4479774916726864,1,0.0022915239941635342,1,True,calibration__20200511T090000Z,0.30466454344999405,6.0164269675181927,-0.51793091919058831,-0.54497341086374151,gate_pass,74,16
