family,variant_id,candidate_index,absolute_band_gap_reduction,absolute_band_gap_reduction_scales,baseline_gap_scales,baseline_moment,baseline_outer_pass,baseline_signed_gap,moment,movement_towards_band,paired_mcse,paired_shift,paired_snr,shift_scales,variant_gap_scales,variant_moment,variant_outer_pass,variant_signed_gap,active_bad_debt_change,baseline_numerical_bound_pass,censoring_change,stage1_preservation_pass,structural_pass,unresolved_backlog_change,variant_numerical_bound_pass
liquidation_capacity,capacity_20,0,0,0,-6.3274202153587487,9.928944489116299e-05,False,-0.45511235383010873,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.3274202153587487,9.928944489116299e-05,False,-0.45511235383010873,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,0,0,0,4.9851822562086294,0.0070321624858553193,False,0.0027102379895756193,maximum_downside_deviation_mean,False,0,0,0,0,4.9851822562086294,0.0070321624858553193,False,0.0027102379895756193,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,0,0,0,2.0431855941514234,87.529138513513516,False,19.490822466373515,recovery_completion_hours_mean,False,0,0,0,0,2.0431855941514234,87.529138513513516,False,19.490822466373515,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,36,0,0,-0.370416897789762,0.043707770270270271,False,-0.48097501394972964,failed_recovery_attempts_mean,False,0,0,0,0,-0.370416897789762,0.043707770270270271,False,-0.48097501394972964,0,True,0,True,True,0,True
liquidation_capacity,capacity_20,36,0,0,-3.1439047544275938,0.00031228420554384444,False,-0.07724882880645606,first_six_hour_burden_mean,False,0,0,0,0,-3.1439047544275938,0.00031228420554384444,False,-0.07724882880645606,0,True,0,True,True,0,True
liquidation_capacity,capacity_20,36,0,0,-6.3343579870496978,-0.00039972365952370458,False,-0.45561136693452364,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.3343579870496978,-0.00039972365952370458,False,-0.45561136693452364,0,True,0,True,True,0,True
liquidation_capacity,capacity_20,36,0,0,-3.8422722329024253,5.8404520909280241e-05,False,-0.0020888849467709195,maximum_downside_deviation_mean,False,0,0,0,0,-3.8422722329024253,5.8404520909280241e-05,False,-0.0020888849467709195,0,True,0,True,True,0,True
liquidation_capacity,capacity_20,36,0,0,1.6205531078933972,83.49746621621621,False,15.45915016907621,recovery_completion_hours_mean,False,0,0,0,0,1.6205531078933972,83.49746621621621,False,15.45915016907621,0,True,0,True,True,0,True
liquidation_capacity,capacity_20,42,0,0,-0.24455405365926586,0.20713682432432431,False,-0.31754595989567558,failed_recovery_attempts_mean,False,0,0,0,0,-0.24455405365926586,0.20713682432432431,False,-0.31754595989567558,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,42,0,0,22.608166336968651,0.73134990331281524,False,0.55550486016881528,first_six_hour_burden_mean,False,0,0,0,0,22.608166336968651,0.73134990331281524,False,0.55550486016881528,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,42,0,0,-6.3680388068208069,-0.00282228398320028,False,-0.45803392725820019,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.3680388068208069,-0.00282228398320028,False,-0.45803392725820019,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,42,0,0,880.24687141469849,0.48287584459459454,False,0.47855392009831482,maximum_downside_deviation_mean,False,0,0,0,0,880.24687141469849,0.48287584459459454,False,0.47855392009831482,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,42,0,0,68.97762220599752,726.04539695945948,False,658.00708091231945,recovery_completion_hours_mean,False,0,0,0,0,68.97762220599752,726.04539695945948,False,658.00708091231945,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,94,0,0,-0.24081394330396688,0.21199324324324326,False,-0.31268954097675666,failed_recovery_attempts_mean,False,0,0,0,0,-0.24081394330396688,0.21199324324324326,False,-0.31268954097675666,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,94,0,0,21.974513786165968,0.7157804375550515,False,0.53993539441105165,first_six_hour_burden_mean,False,0,0,0,0,21.974513786165968,0.7157804375550515,False,0.53993539441105165,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,94,0,0,-6.2726839110046084,0.0040363076081714189,False,-0.45117533566682849,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.2726839110046084,0.0040363076081714189,False,-0.45117533566682849,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,94,0,0,878.32436801147855,0.48183065878378373,False,0.47750873428750401,maximum_downside_deviation_mean,False,0,0,0,0,878.32436801147855,0.48183065878378373,False,0.47750873428750401,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,94,0,0,68.825116820519469,724.59058277027032,False,656.55226672313029,recovery_completion_hours_mean,False,0,0,0,0,68.825116820519469,724.59058277027032,False,656.55226672313029,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,97,0,0,-0.21951157562813356,0.23965371621621623,False,-0.28502906800378369,failed_recovery_attempts_mean,False,0,0,0,0,-0.21951157562813356,0.23965371621621623,False,-0.28502906800378369,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,97,0,0,21.501616956770071,0.70416089782005387,False,0.52831585467605402,first_six_hour_burden_mean,False,0,0,0,0,21.501616956770071,0.70416089782005387,False,0.52831585467605402,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,97,0,0,-6.1665370665436994,0.011671131689711234,False,-0.44354051158528868,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.1665370665436994,0.011671131689711234,False,-0.44354051158528868,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,97,0,0,893.12764421627207,0.48987858952702695,False,0.48555666503074724,maximum_downside_deviation_mean,False,0,0,0,0,893.12764421627207,0.48987858952702695,False,0.48555666503074724,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,97,0,0,70.001865196942504,735.81608952702697,False,667.77777347988695,recovery_completion_hours_mean,False,0,0,0,0,70.001865196942504,735.81608952702697,False,667.77777347988695,0,False,0,True,True,0,False
liquidation_capacity,capacity_20,100,0,0,-0.30553411380001011,0.12795608108108109,False,-0.39672670313891883,failed_recovery_attempts_mean,False,0,0,0,0,-0.30553411380001011,0.12795608108108109,False,-0.39672670313891883,0,True,0,True,True,0,True
