contrast_order,contrast_type,anchor,family,metric,left_capacity,right_capacity,contrast_label,direction_multiplier,operationality,count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,positive_share,discordant_positive,discordant_negative,classification
601,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,ETH,cross_family_displacement_hours,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
602,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,ETH,cross_family_displacement_hours,14,45,capacity_14_minus_45,1,operational,128,0.015625,0.011004959288293975,-0.005944720205056191,0.037194720205056195,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,2,0,
603,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,initial_debt_exposure,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
604,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,initial_debt_exposure,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
605,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,initial_debt_exposure,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
606,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,eligible_liquidation_tab,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
607,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,eligible_liquidation_tab,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
608,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,eligible_liquidation_tab,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
609,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,candidate_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
610,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,candidate_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
611,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,candidate_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
612,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,profitability_filtered_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
613,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,profitability_filtered_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
614,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,profitability_filtered_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
615,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,selected_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
616,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,selected_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
617,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,selected_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
618,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,rejected_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
619,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,rejected_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
620,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,rejected_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
621,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,successful_closure_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
622,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,successful_closure_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
623,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,successful_closure_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
624,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,liquidated_debt,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
625,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,liquidated_debt,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
626,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,liquidated_debt,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
627,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,terminal_unresolved_tab,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
628,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,terminal_unresolved_tab,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
629,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,terminal_unresolved_tab,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
630,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,backlog_area,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
631,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,backlog_area,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
632,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,backlog_area,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
633,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,maximum_backlog,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
634,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,maximum_backlog,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
635,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,maximum_backlog,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
636,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,terminal_active_bad_debt,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
637,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,terminal_active_bad_debt,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
638,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,terminal_active_bad_debt,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
639,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,realised_bad_debt,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
640,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,realised_bad_debt,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
641,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,realised_bad_debt,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
642,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,keeper_profit_proxy,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
643,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,keeper_profit_proxy,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
644,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,keeper_profit_proxy,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
645,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,share_system_capacity_consumed,14,26,capacity_14_minus_26,1,operational,40,0.00028866323417238714,0.00020634886602676896,-0.00011578054324007999,0.0006931070115848543,0.0,0.0,0.0,0.0,0.0,0.0002264492753623056,0.05,2,0,
646,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,share_system_capacity_consumed,26,45,capacity_26_minus_45,1,operational,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
647,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,share_system_capacity_consumed,14,45,capacity_14_minus_45,1,operational,40,0.00028866323417238714,0.00020634886602676896,-0.00011578054324007999,0.0006931070115848543,0.0,0.0,0.0,0.0,0.0,0.0002264492753623056,0.05,2,0,
648,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,share_system_rejections,14,26,capacity_14_minus_26,1,not_operational,0,,,,,,,,,,,,0,0,
649,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,share_system_rejections,26,45,capacity_26_minus_45,1,not_operational,0,,,,,,,,,,,,0,0,
650,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,share_system_rejections,14,45,capacity_14_minus_45,1,not_operational,0,,,,,,,,,,,,0,0,
651,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,contribution_to_system_backlog,14,26,capacity_14_minus_26,1,operational,37,-3.086258279244196e-05,2.2561816911839484e-05,-7.508374393964735e-05,1.335857835476343e-05,0.0,-7.917947771726648e-05,0.0,0.0,0.0,0.0,0.0,0,2,
652,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,contribution_to_system_backlog,26,45,capacity_26_minus_45,1,operational,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
653,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,contribution_to_system_backlog,14,45,capacity_14_minus_45,1,operational,37,-3.086258279244196e-05,2.2561816911839484e-05,-7.508374393964735e-05,1.335857835476343e-05,0.0,-7.917947771726648e-05,0.0,0.0,0.0,0.0,0.0,0,2,
654,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,exposure_normalised_backlog,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
655,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,exposure_normalised_backlog,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
656,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,exposure_normalised_backlog,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
657,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,exposure_normalised_unresolved_tab,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
658,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,exposure_normalised_unresolved_tab,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
659,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,exposure_normalised_unresolved_tab,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
660,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,displaced_candidates,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
661,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,displaced_candidates,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
662,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,displaced_candidates,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
663,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,cross_family_displacement_hours,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
664,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,cross_family_displacement_hours,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
665,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,WBTC,cross_family_displacement_hours,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
666,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,initial_debt_exposure,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
667,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,initial_debt_exposure,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
668,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,initial_debt_exposure,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
669,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,eligible_liquidation_tab,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
670,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,eligible_liquidation_tab,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
671,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,eligible_liquidation_tab,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
672,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,candidate_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
673,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,candidate_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
674,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,candidate_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
675,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,profitability_filtered_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
676,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,profitability_filtered_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
677,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,profitability_filtered_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
678,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,selected_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
679,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,selected_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
680,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,selected_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
681,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,rejected_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
682,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,rejected_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
683,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,rejected_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
684,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,successful_closure_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
685,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,successful_closure_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
686,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,successful_closure_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
687,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,liquidated_debt,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
688,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,liquidated_debt,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
689,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,liquidated_debt,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
690,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,terminal_unresolved_tab,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
691,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,terminal_unresolved_tab,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
692,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,terminal_unresolved_tab,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
693,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,backlog_area,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
694,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,backlog_area,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
695,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,backlog_area,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
696,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,maximum_backlog,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
697,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,maximum_backlog,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
698,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,maximum_backlog,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
699,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,terminal_active_bad_debt,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
700,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,terminal_active_bad_debt,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
701,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,terminal_active_bad_debt,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
702,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,realised_bad_debt,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
703,collateral_capacity_contrast,stable_supported__joint_crypto_stable_stress,STABLE,realised_bad_debt,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
