cell_order,cell_identifier,shock,portfolio,family,metric,applicable_replication_count,not_applicable_replication_count,invalid_replication_count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,minimum,maximum,positive_share
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,ETH,exposure_normalised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,ETH,contribution_to_system_backlog,68,60,0,0.798073837306,0.0349920998288,0.729489321642,0.866658352971,0.982253854144,0.144738172995,0.693002388578,1,1,1,0.0730958252754,1,1
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,ETH,contribution_to_system_bad_debt,0,128,0,,,,,,,,,,,,,
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,ETH,displaced_candidates,128,0,0,0.0703125,0.0703125,-0.0675,0.208125,0,0,0,0,0,0,0,9,0.0078125
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,ETH,simultaneous_unsafe_hours,128,0,0,3.1328125,0.61261057713,1.93209576883,4.33352923117,0,0,0,1.25,12.3,16.95,0,41,0.3046875
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,ETH,maximum_backlog,128,0,0,18240.6582167,6530.18171619,5441.50205295,31039.8143804,238.427317055,0,0,4002.3072106,32250.6765283,69148.9712656,0,701995.752799,0.53125
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,initial_debt_exposure,128,0,0,1250000,1.06481154679e-11,1250000,1250000,1250000,1250000,1250000,1250000,1250000,1250000,1250000,1250000,1
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,unsafe_vault_count,128,0,0,2.4921875,0.462282627912,1.58611354929,3.39826145071,0,0,0,2,9.6,13.65,0,26,0.3203125
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,liquidation_arrivals,128,0,0,2.4296875,0.470158133494,1.50817755835,3.35119744165,0,0,0,2,8.6,13.65,0,27,0.2890625
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,selected_attempts,128,0,0,2.4296875,0.470158133494,1.50817755835,3.35119744165,0,0,0,2,8.6,13.65,0,27,0.2890625
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,successful_closures,128,0,0,2.234375,0.43718132024,1.37749961233,3.09125038767,0,0,0,2,8,13.65,0,26,0.2890625
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,liquidated_debt,128,0,0,12653.9356123,3270.76777434,6243.23077459,19064.64045,0,0,0,1458.82153476,48767.655859,82714.740432,0,246119.882135,0.2890625
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,backlog_area,128,0,0,38245.3885609,10665.9507221,17340.1251455,59150.6519762,0,0,0,1527.87788587,116674.837554,213410.533272,0,864920.48406,0.2890625
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,keeper_profit_proxy,128,0,0,1553.12736483,412.167361757,745.279335783,2360.97539387,0,0,0,147.982928798,5458.55377123,10257.4695082,0,31349.5499851,0.2890625
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,exposure_normalised_liquidated_debt,128,0,0,0.0101231484898,0.00261661421947,0.00499458461968,0.01525171236,0,0,0,0.00116705722781,0.0390141246872,0.0661717923456,0,0.196895905708,0.2890625
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,exposure_normalised_backlog,128,0,0,0.0305963108487,0.0085327605777,0.0138721001164,0.047320521581,0,0,0,0.00122230230869,0.093339870043,0.170728426618,0,0.691936387248,0.2890625
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,exposure_normalised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,contribution_to_system_backlog,68,60,0,0.201926162694,0.0349920998288,0.133341647029,0.270510678358,0.0177461458564,0,0,0.306997611422,0.703292531772,0.855261827005,0,0.926904174725,0.544117647059
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,contribution_to_system_bad_debt,0,128,0,,,,,,,,,,,,,
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,simultaneous_unsafe_hours,128,0,0,3.1328125,0.61261057713,1.93209576883,4.33352923117,0,0,0,1.25,12.3,16.95,0,41,0.3046875
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,WBTC,maximum_backlog,128,0,0,8632.96744941,2323.25365677,4079.39028214,13186.5446167,0,0,0,535.989915604,29413.0171811,58066.7666888,0,209398.640137,0.2890625
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,initial_debt_exposure,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,unsafe_vault_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,liquidation_arrivals,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,selected_attempts,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,successful_closures,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,liquidated_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,backlog_area,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,keeper_profit_proxy,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,exposure_normalised_liquidated_debt,0,128,0,,,,,,,,,,,,,
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,exposure_normalised_backlog,0,128,0,,,,,,,,,,,,,
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,exposure_normalised_bad_debt,0,128,0,,,,,,,,,,,,,
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,contribution_to_system_backlog,68,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,contribution_to_system_bad_debt,0,128,0,,,,,,,,,,,,,
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,simultaneous_unsafe_hours,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,joint_crypto_empirical_stress__balanced_crypto,joint_crypto_empirical_stress,balanced_crypto,STABLE,maximum_backlog,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,initial_debt_exposure,128,0,0,1590738.96127,4.66648510662e-11,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,unsafe_vault_count,128,0,0,5.3984375,0.817827013545,3.79549655345,7.00137844655,0,0,0,8,20,25.3,0,49,0.484375
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,liquidation_arrivals,128,0,0,11.046875,2.06130988615,7.00670762315,15.0870423768,0,0,0,9,36.6,59,0,131,0.46875
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,selected_attempts,128,0,0,11.046875,2.06130988615,7.00670762315,15.0870423768,0,0,0,9,36.6,59,0,131,0.46875
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,successful_closures,128,0,0,4.421875,0.715032054148,3.02041217387,5.82333782613,0,0,0,6,15.3,24.65,0,44,0.4609375
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,liquidated_debt,128,0,0,27110.4219336,7645.73140768,12124.7883746,42096.0554927,0,0,0,5826.02194691,50676.4068331,136787.778004,0,562569.145334,0.4609375
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,backlog_area,128,0,0,66014.4426849,25621.5690269,15796.1673922,116232.717978,0,0,0,14171.6762334,112524.38352,319191.452978,0,2973303.74892,0.4609375
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,realised_bad_debt,128,0,0,9.65727154555e-16,7.22249725656e-16,-4.49882307731e-16,2.38133661684e-15,0,0,0,0,0,0,0,8.37055783452e-14,0.015625
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,keeper_profit_proxy,128,0,0,3366.9832165,978.174688141,1449.76082774,5284.20560526,0,0,0,552.046920274,6128.72510638,17028.1388974,0,72327.8888358,0.4609375
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,exposure_normalised_liquidated_debt,128,0,0,0.0170426591626,0.00480640230347,0.00762211064779,0.0264632076774,0,0,0,0.00366246259678,0.0318571481977,0.085990084693,0,0.353652710488,0.4609375
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,exposure_normalised_backlog,128,0,0,0.0414992304155,0.0161067086748,0.00993008141292,0.0730683794182,0,0,0,0.00890886347689,0.0707371770351,0.200656085472,0,1.86913366763,0.4609375
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,exposure_normalised_bad_debt,128,0,0,6.07093418886e-22,4.54034095624e-22,-2.82813408537e-22,1.49700024631e-21,0,0,0,0,0,0,0,5.26205621305e-20,0.015625
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,contribution_to_system_backlog,59,69,0,0.951996344399,0.0166865890674,0.919290629827,0.984702058971,1,0.645145270127,0.99470871549,1,1,1,0.429940938412,1,1
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,contribution_to_system_bad_debt,2,126,0,1,0,1,1,1,1,1,1,1,1,1,1,1
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,simultaneous_unsafe_hours,128,0,0,0.875,0.261544473868,0.362372831218,1.38762716878,0,0,0,0,2.3,6.65,0,17,0.125
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,ETH,maximum_backlog,128,0,0,19822.5029075,7789.08429786,4555.89768366,35089.1081313,0,0,0,3254.0429528,23291.5088893,96299.3804816,0,852625.537501,0.4609375
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,initial_debt_exposure,128,0,0,284261.038726,5.38245865185e-12,284261.038726,284261.038726,284261.038726,284261.038726,284261.038726,284261.038726,284261.038726,284261.038726,284261.038726,284261.038726,1
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,unsafe_vault_count,128,0,0,0.3515625,0.0918624574638,0.171512083371,0.531612916629,0,0,0,0,1,3,0,5,0.1328125
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,liquidation_arrivals,128,0,0,0.3046875,0.0834175545331,0.141189093115,0.468185906885,0,0,0,0,1,3,0,5,0.125
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,selected_attempts,128,0,0,0.3046875,0.0834175545331,0.141189093115,0.468185906885,0,0,0,0,1,3,0,5,0.125
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,successful_closures,128,0,0,0.3046875,0.0834175545331,0.141189093115,0.468185906885,0,0,0,0,1,3,0,5,0.125
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,liquidated_debt,128,0,0,1759.72491876,685.275769686,416.584410176,3102.86542734,0,0,0,0,1185.97321534,9913.29837413,0,64382.1401385,0.125
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,backlog_area,128,0,0,4624.52453143,1702.82068343,1286.99599191,7962.05307095,0,0,0,0,2747.30518469,24713.2965197,0,141113.948602,0.1171875
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,keeper_profit_proxy,128,0,0,212.533641781,85.8111026726,44.3438805423,380.723403019,0,0,0,0,130.317364735,1101.81727908,0,7973.46472778,0.125
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,exposure_normalised_liquidated_debt,128,0,0,0.00619052447936,0.00241072703019,0.00146549950019,0.0109155494585,0,0,0,0,0.00417212721328,0.0348739258062,0,0.226489498621,0.125
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,exposure_normalised_backlog,128,0,0,0.0162685838065,0.00599034145187,0.00452751456083,0.0280096530522,0,0,0,0,0.00966472646762,0.086938739936,0,0.496423812545,0.1171875
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,exposure_normalised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,contribution_to_system_backlog,59,69,0,0.0480036556007,0.0166865890674,0.0152979410287,0.0807093701727,0,0,0,0.00529128451042,0.152819550841,0.354854729873,0,0.570059061588,0.254237288136
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,contribution_to_system_bad_debt,2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,simultaneous_unsafe_hours,128,0,0,0.875,0.261544473868,0.362372831218,1.38762716878,0,0,0,0,2.3,6.65,0,17,0.125
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,WBTC,maximum_backlog,128,0,0,1627.59197802,669.832936591,314.7194223,2940.46453374,0,0,0,0,1157.99983095,8078.68055318,0,62314.8172129,0.1171875
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,initial_debt_exposure,128,0,0,625000,8.66212711261e-12,625000,625000,625000,625000,625000,625000,625000,625000,625000,625000,1
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,unsafe_vault_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,liquidation_arrivals,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,selected_attempts,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,successful_closures,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,liquidated_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,backlog_area,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,keeper_profit_proxy,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,exposure_normalised_liquidated_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,exposure_normalised_backlog,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,exposure_normalised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,contribution_to_system_backlog,59,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,contribution_to_system_bad_debt,2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,simultaneous_unsafe_hours,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,STABLE,maximum_backlog,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,initial_debt_exposure,128,0,0,2500000,2.55659143206e-11,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,unsafe_vault_count,128,0,0,15.8515625,2.38933432862,11.1684672159,20.5346577841,4.5,0,0,17.25,51.3,82.35,0,128,0.609375
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,liquidation_arrivals,128,0,0,26.1875,5.13720160254,16.118584859,36.256415141,2.5,0,0,19.25,63.6,132.1,0,350,0.5625
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,selected_attempts,128,0,0,26.171875,5.13457082826,16.1081161766,36.2356338234,2.5,0,0,19.25,63.6,130.8,0,350,0.5625
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,capacity_rejections,128,0,0,0.015625,0.015625,-0.015,0.04625,0,0,0,0,0,0,0,2,0.0078125
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,successful_closures,128,0,0,13.7109375,2.14095309626,9.51466943132,17.9072055687,2.5,0,0,14.5,44.3,72.35,0,124,0.5625
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,liquidated_debt,128,0,0,115008.129972,22125.6681812,71641.8203369,158374.439607,1625.3149437,0,0,70000.1035253,441680.845493,668630.806154,0,1418890.86042,0.5625
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,backlog_area,128,0,0,225808.537444,43432.8182395,140680.213695,310936.861193,2454.235421,0,0,159721.769841,886049.583557,1392509.35929,0,2938093.79909,0.578125
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,keeper_profit_proxy,128,0,0,14645.7430312,2840.22117218,9078.90953377,20212.5765287,173.538962762,0,0,9045.48070348,56322.5349033,86639.6011943,0,183265.503215,0.5625
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,exposure_normalised_liquidated_debt,128,0,0,0.0460032519889,0.0088502672725,0.0286567281348,0.0633497758429,0.000650125977481,0,0,0.0280000414101,0.176672338197,0.267452322462,0,0.567556344168,0.5625
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,exposure_normalised_backlog,128,0,0,0.0903234149776,0.0173731272958,0.0562720854779,0.124374744477,0.000981694168402,0,0,0.0638887079364,0.354419833423,0.557003743716,0,1.17523751964,0.578125
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,exposure_normalised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,contribution_to_system_backlog,74,54,0,1,0,1,1,1,1,1,1,1,1,1,1,1
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,contribution_to_system_bad_debt,0,128,0,,,,,,,,,,,,,
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,simultaneous_unsafe_hours,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,ETH,maximum_backlog,128,0,0,73030.3666421,14432.5411093,44742.5860679,101318.147216,1308.89303428,0,0,42848.3304504,324410.797104,440527.667365,0,1084960.76998,0.578125
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,initial_debt_exposure,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,unsafe_vault_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,liquidation_arrivals,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,selected_attempts,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,successful_closures,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,liquidated_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,backlog_area,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,keeper_profit_proxy,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,exposure_normalised_liquidated_debt,0,128,0,,,,,,,,,,,,,
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,WBTC,exposure_normalised_backlog,0,128,0,,,,,,,,,,,,,
